RT,Area,Metabolite,Confidence,SampleID,plant,time,species,adonitol,nm area
13.9505,417552,[169019] D-threitol [12.954],0.6328,M6-2,6,2,ya,0.936,446102.5641
13.9505,758686,[6912] xylitol [15.376],0.6722,M8-2,8,2,yf,0.957,792775.3396
13.9505,669073,fructose,0.665,M9-4,9,4,yf,0.874,765529.7483
13.9505,579900,"Heptasiloxane, hexadecamethyl-",0.6575,M11-4,11,4,ya,0.786,737786.2595
13.9506,1029486,[6912] xylitol [15.376],0.6875,M8-4,8,4,yf,1.01,1019293.069
13.9506,50182,"5à-Pregnane-3á,20à-diamine, N,N,N',N'-tetramethyl-",0.5114,M12-3,12,3,yf,1.069914829,46902.79885
13.9555,72065,2-(4-Methoxyphenyl)-2-(4-trimethoxysilyloxy)propane,0.6031,M1-3,1,3,ya,1.130067207,63770.5435
13.9555,543914,[156807] D-lyxosylamine 1 [14.737],0.6408,M4-2,4,2,ya,1.09,499003.6697
13.9557,692040,[65550] D-lyxose 2 [14.869],0.6164,M4-4,4,4,ya,0.59,1172949.153
13.9608,24966,[72277] epigallocatechin [34.374],0.5073,M3-5,3,5,ya,0.892,27988.78924
13.9608,22334,1-Ethyl-1-(undec-10-enyloxy)-1-silacyclohexane,0.7614,M7-5,7,5,yf,1.01,22112.87129
13.9608,13023,"Benzaldehyde, 2,5-bis[(trimethylsilyl)oxy]-",0.6403,M10-4,10,4,yf,1.05,12402.85714
13.9609,48358,"Heptasiloxane, hexadecamethyl-",0.5762,M1-4,1,4,ya,0.736,65703.80435
13.9609,24779,"Benzeneacetic acid, à,4-bis[(trimethylsilyl)oxy]-, trimethylsilyl ester",0.5743,M12-1,12,1,yf,1.11,22323.42342
13.9609,21108,[328] DL-4-hydroxymandelic acid [16.126],0.5545,M12-2,12,2,yf,1.17,18041.02564
13.961,7265,"[1,1'-Biphenyl]-4-ol, 3,5-bis(1,1-dimethylethyl)-",0.5655,M2-4,2,4,yf,0.947,7671.594509
13.961,52175,"Silane, dimethyloctyloxydocosyloxy-",0.5993,M3-6,3,6,ya,0.902066748,57839.40061
13.961,44599,"Heptasiloxane, hexadecamethyl-",0.612,M5-2,5,2,ya,0.945,47194.70899
13.9659,13540,"Benzaldehyde, 2,5-bis[(trimethylsilyl)oxy]-",0.7786,M5-1,5,1,ya,0.973,13915.72456
13.9659,14439,"2-Hydroxymandelic acid, ethyl ester, di-TMS",0.5958,M6-5,6,5,ya,0.964,14978.21577
13.966,10500,1-(Dimethyldodecylsilyloxy)decane,0.7537,M1-5,1,5,ya,1.08,9722.222222
13.966,13657,"2-Methyl-3-buten-2-ol, heptafluorobutyrate",0.8068,M6-4,6,4,ya,1.01,13521.78218
13.966,10929,"L-Proline, N-(cyclopropylcarbonyl)-, hexyl ester",0.949,M7-1,7,1,yf,1.24,8813.709677
13.966,5403,"2-Pyrazolin-5-ol, 5-(4-chlorophenyl)-3-trifluoromethyl-1-(4-pyridylcarbonyl)-",0.5663,M8-5,8,5,yf,1.19,4540.336134
13.966,20784,p-Trimethylsilyloxyphenyl-bis(trimethylsilyloxy)ethane,0.5388,M10-2,10,2,yf,0.923,22517.87649
13.9661,5377,[328] DL-4-hydroxymandelic acid [16.126],0.546,M2-5,2,5,yf,0.825,6517.575758
13.9661,8954,"1,2,4-Triazol-4-amine, 5-ethyl-3-(3-methyl-5-phenylpyrazol-1-yl)-",0.8245,M4-5,4,5,ya,0.974,9193.01848
13.9661,23073,"1,3,5,7-Tetraethylcyclotetrasiloxane",0.649,M5-5,5,5,ya,0.928,24863.14655
13.9661,10516,"Ether, bis(p-tert-butylphenyl)",0.6602,M6-2,6,2,ya,0.936,11235.04274
13.9661,13371,"Ethanone, 2,2'-(octahydro-2,3-quinoxalinediylidene)bis[1-phenyl-",0.824,M7-4,7,4,yf,0.985,13574.61929
13.9661,5555,"[1,1'-Biphenyl]-4-ol, 3,5-bis(1,1-dimethylethyl)-",0.5272,M9-4,9,4,yf,0.874,6355.83524
13.9661,6080,"Phthalic acid, 4-isopropylphenyl 3-methylphenyl ester",0.5794,M9-5,9,5,yf,1.03,5902.912621
13.9661,6964,"Ethanone, 2,2'-(octahydro-2,3-quinoxalinediylidene)bis[1-phenyl-",0.81,M10-1,10,1,yf,1.07,6508.411215
13.9661,12973,"Ethanone, 2,2'-(octahydro-2,3-quinoxalinediylidene)bis[1-phenyl-",0.7231,M11-1,11,1,ya,1.05,12355.2381
13.9661,18521,"2-Hydroxymandelic acid, ethyl ester, di-TMS",0.7452,M11-5,11,5,ya,0.976,18976.43443
13.9662,8397,"1,3-Dioxolane, 2,2-dimethyl-4-[[[2-(2-propenyloxy)hexadecyl]oxy]methyl]-",0.6253,M2-1,2,1,yf,1.26,6664.285714
13.9662,7118,"1,2,3-Triphenyl-3-methyl-cyclopropene",0.8444,M3-2,3,2,ya,0.959,7422.314911
13.9662,53666,1-Buten-3-yne,0.6727,M7-3,7,3,yf,1.165711342,46037.12605
13.9662,4459,"1,2-Dihydroxyanthraquinone, O,O'-bis(trimethylsilyl)-",0.6856,M8-4,8,4,yf,1.01,4414.851485
13.9711,7365,"Ethanone, 2,2'-(octahydro-2,3-quinoxalinediylidene)bis[1-phenyl-",0.7104,M1-1,1,1,ya,1.05,7014.285714
13.9712,10219,"2-Hydroxymandelic acid, ethyl ester, di-TMS",0.8442,M5-4,5,4,ya,0.874,11692.21968
13.9712,22051,1-Ethyl-1-(undec-10-enyloxy)-1-silacyclohexane,0.7834,M7-2,7,2,yf,1.23,17927.64228
13.9712,15743,"Isophthalic acid, di(2-isopropylphenyl) ester",0.7262,M11-4,11,4,ya,0.786,20029.26209
13.9713,5267,"2,6,10,14-Tetramethylpentadecan-3-one",0.7932,M4-4,4,4,ya,0.59,8927.118644
13.9713,18178,"Benzaldehyde, 2,5-bis[(trimethylsilyl)oxy]-",0.8734,M11-2,11,2,ya,0.933,19483.38692
13.9714,14504,"4-Trimethylsilyl-9,9-dimethyl-9-silafluorene",0.7219,M6-1,6,1,ya,1.21,11986.77686
13.9765,32444,"4H-1-Benzopyran-4-one, 5-hydroxy-7-methoxy-2-(3-methoxyphenyl)-",0.5988,M4-1,4,1,ya,1.32,24578.78788
13.9815,9792,"Benzamide, N-benzoyl-N-(4,5-dimethyl-1H-1,2,3-triazol-1-yl)-",0.6962,M1-2,1,2,ya,1.02,9600
13.9816,6438,acetic acid,0.5395,M2-5,2,5,yf,0.825,7803.636364
13.9817,3352,Isoparvifuran,0.747,M2-4,2,4,yf,0.947,3539.598733
13.9867,2047,"Alanine, N-methyl-n-butoxycarbonyl-, hexadecyl ester",0.7024,M10-4,10,4,yf,1.05,1949.52381
13.9868,7081,"Methyl 4-(6-methyl-1H-imidazo[2,1-c][1,4]benzoxazin-2-yl)phenyl ether  #",0.543,M5-4,5,4,ya,0.874,8101.830664
13.9869,14792,"3-Decanamine, 3-methoxy-",0.6772,M2-1,2,1,yf,1.26,11739.68254
13.9869,10045,"2-Fluorobenzylamine, diundecyl",0.7219,M5-2,5,2,ya,0.945,10629.62963
13.9869,9302,Isoparvifuran,0.579,M6-1,6,1,ya,1.21,7687.603306
13.9869,12137,2-Butyl-4-phenoxy-1-naphthalenol,0.5803,M11-1,11,1,ya,1.05,11559.04762
13.9869,13521,"3-Phenyl-5-ethoxycarbonyl-2,1-benzisoxazole",0.9039,M12-4,12,4,yf,0.947,14277.71911
13.9919,11525,"1,2,3-Triphenyl-3-isopropyl-cyclopropene",0.602,M12-5,12,5,yf,1.01,11410.89109
13.992,10458,"2-Fluorobenzylamine, diundecyl",0.7793,M1-4,1,4,ya,0.736,14209.23913
13.992,7308,"(Z,Z)-8-(Trimethylsilyloxy)-9,12-octadecadienoic acid, methyl ester",0.6719,M6-2,6,2,ya,0.936,7807.692308
13.992,1629,"Methyl-methylester-2,3-di-O-methyl-4-O-(2,3,4,6-tetra-O-methylád-glucopyranosyl)àd-galactopyranosid uronate",0.5645,M11-5,11,5,ya,0.976,1669.057377
13.9921,9746,"2-Fluorobenzylamine, diundecyl",0.6277,M3-2,3,2,ya,0.959,10162.66945
13.9921,7965,"2-Fluorobenzylamine, diundecyl",0.8132,M5-5,5,5,ya,0.928,8582.974138
13.9921,5325,"1,2,3-Triphenyl-3-isopropyl-cyclopropene",0.5222,M9-2,9,2,yf,1.25,4260
13.997,5198,"(Z,Z)-8-(Trimethylsilyloxy)-9,12-octadecadienoic acid, methyl ester",0.6442,M1-1,1,1,ya,1.05,4950.47619
13.9971,7128,"3-(4,8,12-Trimethyltridecyl) furan",0.853,M1-5,1,5,ya,1.08,6600
13.9971,4723,"(Z,Z)-8-(Trimethylsilyloxy)-9,12-octadecadienoic acid, methyl ester",0.5848,M4-2,4,2,ya,1.09,4333.027523
13.9971,6869,"2-Fluorobenzylamine, diundecyl",0.7611,M5-1,5,1,ya,0.973,7059.609455
13.9972,14053,"2-Fluorobenzylamine, diundecyl",0.6435,M4-5,4,5,ya,0.974,14428.13142
13.9972,7404,"Benzenesulfonamide, N-[2-(2,5-dimethyl-1H-indol-3-yl)ethyl]-5-fluoro-2-methoxy-",0.597,M10-1,10,1,yf,1.07,6919.626168
13.9972,7772,"Methyl 4-(6-methyl-1H-imidazo[2,1-c][1,4]benzoxazin-2-yl)phenyl ether  #",0.6655,M11-5,11,5,ya,0.976,7963.114754
13.9973,8148,2-Butyl-4-phenoxy-1-naphthalenol,0.7482,M4-4,4,4,ya,0.59,13810.16949
14.0282,7369,"Nickel, [[2,2'-[oxybis(3,1-propanediylnitrilomethylidyne)]bis[phenolato]](2-)-N,N',O,O',O""]-",0.5525,M8-5,8,5,yf,1.19,6192.436975
14.0284,6657,"Nickel, [[2,2'-[oxybis(3,1-propanediylnitrilomethylidyne)]bis[phenolato]](2-)-N,N',O,O',O""]-",0.5453,M8-2,8,2,yf,0.957,6956.112853
14.0334,1331,"Acetic acid, 7,7,10a,12a-tetramethyl-2,5-dioxo-1,2,3,4,4a,4b,5,7,8,9,10,10a,10b,11,12,12a-hexadecahydro-1-azachrysen-8-yl ester",0.5337,M7-2,7,2,yf,1.23,1082.113821
14.0335,11440,"1'-Vinyl-1',2',3',4'-tetrahydrospiro[[1,3]dioxolane-2,2'-naphthalene]",0.6991,M4-1,4,1,ya,1.32,8666.666667
14.0386,7212253,[101713] glucoheptonic acid 3 [20.906],0.6618,M9-6,9,6,yf,1.067246333,6757814.738
14.0386,6569099,[101713] glucoheptonic acid 3 [20.906],0.7064,M10-3,10,3,yf,0.904217838,7264951.79
14.0386,4243901,[101713] glucoheptonic acid 3 [20.906],0.6984,M10-6,10,6,yf,1.004145856,4226379.042
14.0387,4003102,[101713] glucoheptonic acid 3 [20.906],0.6434,M2-6,2,6,yf,1.073152649,3730226.082
14.0387,5165386,[6912] xylitol [15.376],0.7097,M7-6,7,6,yf,0.978901865,5276714.843
14.0387,2865938,"l-(-)-Arabitol, pentakis(trimethylsilyl) ether",0.7028,M8-3,8,3,yf,0.958779423,2989152.593
14.0387,2710647,[6912] xylitol [15.376],0.7085,M11-3,11,3,ya,1.052280991,2575972.6
14.0388,10273689,[101713] glucoheptonic acid 3 [20.906],0.6984,M2-3,2,3,yf,1.027223171,10001418.67
14.0388,2412760,[6912] xylitol [15.376],0.7183,M5-3,5,3,ya,1.117931054,2158236.853
14.0388,3624155,[101713] glucoheptonic acid 3 [20.906],0.6554,M7-3,7,3,yf,1.165711342,3108964.345
14.0388,2837,"Silane, diethoxymethyloctadecyl-",0.6653,M9-1,9,1,yf,1.08,2626.851852
14.0388,4539431,[101713] glucoheptonic acid 3 [20.906],0.6784,M12-3,12,3,yf,1.069914829,4242796.602
14.0437,3174350,[6912] xylitol [15.376],0.7027,M6-3,6,3,ya,0.991329883,3202112.692
14.0438,1775903,[6912] xylitol [15.376],0.7115,M5-6,5,6,ya,0.652816243,2720371.955
14.0438,3705131,[101713] glucoheptonic acid 3 [20.906],0.6674,M9-3,9,3,yf,1.046478288,3540571.306
14.0438,8183912,"l-(-)-Arabitol, pentakis(trimethylsilyl) ether",0.7149,M12-6,12,6,yf,0.921003676,8885862.474
14.0439,2706422,[6912] xylitol [15.376],0.7239,M3-3,3,3,ya,1.049216459,2579469.637
14.044,1934663,[6912] xylitol [15.376],0.6997,M6-6,6,6,ya,0.872489243,2217406.134
14.044,1203560,[6912] xylitol [15.376],0.6915,M11-6,11,6,ya,0.703655099,1710440.245
14.0489,4932545,[6912] xylitol [15.376],0.7154,M1-3,1,3,ya,1.130067207,4364824.471
14.049,4811520,GLC-2a,0.7478,M4-3,4,3,ya,1.08069455,4452247.864
14.0491,3584667,[6912] xylitol [15.376],0.7013,M1-6,1,6,ya,1.065342613,3364802.044
14.0491,5265700,GLC-2a,0.7486,M4-6,4,6,ya,1.134936486,4639642.89
14.0492,37817,Pseudo uridine penta-tms,0.589,M3-2,3,2,ya,0.959,39433.78519
14.0492,2685042,"d-(+)-Arabitol, pentakis(trimethylsilyl)ether",0.7055,M3-6,3,6,ya,0.902066748,2976544.703
14.0542,15605,[445929] galacturonic acid 2 [18.105],0.592,M5-1,5,1,ya,0.973,16038.02672
14.0542,1258152,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.9423,M7-2,7,2,yf,1.23,1022887.805
14.0542,539332,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.9273,M7-5,7,5,yf,1.01,533992.0792
14.0542,208671,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.8916,M8-5,8,5,yf,1.19,175353.7815
14.0543,55867,D-GLUCONIC ACID (2),0.6251,M1-4,1,4,ya,0.736,75906.25
14.0543,68614,[604] gluconic acid 2 [18.297],0.7143,M2-5,2,5,yf,0.825,83168.48485
14.0543,28340,Per-O-(trimethylsilyl)-á-l-idofuranuronic acid,0.5403,M3-4,3,4,ya,0.926,30604.75162
14.0543,1074391,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.9384,M4-1,4,1,ya,1.32,813932.5758
14.0543,17087,"7H-Benzo[c]furo[2,3-f][1]benzopyran, 2,7,7,10-tetramethyl-4-pentyl-",0.5465,M5-5,5,5,ya,0.928,18412.71552
14.0543,414752,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.9275,M7-4,7,4,yf,0.985,421068.0203
14.0543,100981,D-GLUCONIC ACID (2),0.8013,M8-1,8,1,yf,0.94,107426.5957
14.0543,107030,D-GLUCONIC ACID (2),0.8597,M9-5,9,5,yf,1.03,103912.6214
14.0543,63877,"Arabinofuranose, 1,2,3,5-tetrakis-O-(trimethylsilyl)-",0.6343,M11-1,11,1,ya,1.05,60835.2381
14.0543,478759,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.9314,M12-1,12,1,yf,1.11,431314.4144
14.0544,251875,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.8444,M2-1,2,1,yf,1.26,199900.7937
14.0544,244121,"Phthalic acid, 4-isopropylphenyl 3-methylphenyl ester",0.6105,M12-3,12,3,yf,1.069914829,228168.6293
14.0544,191530,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.8735,M12-4,12,4,yf,0.947,202249.208
14.0593,85374,"Glucaric acid, 2,3,4,5-tetrakis-O-(trimethylsilyl)-, bis(trimethylsilyl) ester",0.6588,M1-1,1,1,ya,1.05,81308.57143
14.0593,152526,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.6221,M1-2,1,2,ya,1.02,149535.2941
14.0593,60550,"á-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",0.6619,M6-5,6,5,ya,0.964,62811.20332
14.0593,176498,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.8675,M12-5,12,5,yf,1.01,174750.495
14.0594,110536,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.6423,M1-5,1,5,ya,1.08,102348.1481
14.0594,117041,D-GLUCONIC ACID (2),0.7832,M2-2,2,2,yf,1.01,115882.1782
14.0594,78592,"3-Benzyl 2-ethyl 1-cyclohexyl-4-hydroxy-5-oxo-2,5-dihydro-1H-pyrrole-2,3-dicarboxylate tbdms",0.6009,M2-6,2,6,yf,1.073152649,73234.68856
14.0594,12054,"3-Aza-6-oxabicyclo[3.3.0]octane-2,4-dione, 3-phenyl-",0.6388,M3-5,3,5,ya,0.892,13513.45291
14.0594,16051,"Arabinofuranose, 1,2,3,5-tetrakis-O-(trimethylsilyl)-",0.5219,M5-4,5,4,ya,0.874,18364.98856
14.0594,94154,"á-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",0.6527,M6-4,6,4,ya,1.01,93221.78218
14.0594,833267,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.9325,M7-1,7,1,yf,1.24,671989.5161
14.0594,65442,"4-Spiro-(4-N-methylpiperidyl)-2,2,9-trimethyl-1,2,3,4-tetrahydro-ç-carboline",0.5739,M9-3,9,3,yf,1.046478288,62535.45891
14.0594,127547,[604] gluconic acid 2 [18.297],0.7839,M10-2,10,2,yf,0.923,138187.4323
14.0594,117733,"á-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",0.6868,M10-4,10,4,yf,1.05,112126.6667
14.0594,360622,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.93,M12-2,12,2,yf,1.17,308223.9316
14.0595,81141,"1,3,5,7-Tetraethylcyclotetrasiloxane",0.5596,M2-3,2,3,yf,1.027223171,78990.6247
14.0595,675760,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.9387,M4-4,4,4,ya,0.59,1145355.932
14.0595,188754,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.615,M4-5,4,5,ya,0.974,193792.6078
14.0595,132357,D-GLUCONIC ACID (2),0.8819,M8-2,8,2,yf,0.957,138304.0752
14.0595,195725,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.8819,M9-1,9,1,yf,1.08,181226.8519
14.0595,80841,D-GLUCONIC ACID (2),0.7899,M9-4,9,4,yf,0.874,92495.42334
14.0595,179973,[604] gluconic acid 2 [18.297],0.8139,M10-1,10,1,yf,1.07,168199.0654
14.0595,34824,[439215] galacturonic acid 1 [17.917],0.519,M11-2,11,2,ya,0.933,37324.75884
14.0596,95671,"á-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",0.7047,M2-4,2,4,yf,0.947,101025.3432
14.0596,76274,D-GLUCONIC ACID (2),0.6717,M6-1,6,1,ya,1.21,63036.36364
14.0596,227342,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.8823,M8-4,8,4,yf,1.01,225091.0891
14.0596,151559,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.8606,M9-2,9,2,yf,1.25,121247.2
14.0644,122390,"á-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",0.7031,M10-5,10,5,yf,0.73,167657.5342
14.0645,25463,"Arabinofuranose, 1,2,3,5-tetrakis-O-(trimethylsilyl)-",0.667,M3-1,3,1,ya,0.949,26831.40148
14.0645,717470,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.9278,M4-2,4,2,ya,1.09,658229.3578
14.0645,57449,"1,3,5,7-Tetraethylcyclotetrasiloxane",0.5791,M5-6,5,6,ya,0.652816243,88001.79315
14.0646,61710,"1,2,3-Triphenyl-3-isopropyl-cyclopropene",0.5075,M1-6,1,6,ya,1.065342613,57925.02738
14.0749,173348,"3,6-Dimethoxy-4-phenanthrol",0.6109,M9-6,9,6,yf,1.067246333,162425.4819
14.0749,96437,"Phthalic acid, 4-isopropylphenyl 3-methylphenyl ester",0.6636,M10-3,10,3,yf,0.904217838,106652.3972
14.0749,307312,Isoparvifuran,0.7027,M10-6,10,6,yf,1.004145856,306043.1891
14.075,272343,Isoparvifuran,0.6762,M7-6,7,6,yf,0.978901865,278212.7706
14.075,334665,Isoparvifuran,0.6705,M8-3,8,3,yf,0.958779423,349053.173
14.075,249355,"Phthalic acid, 4-isopropylphenyl 3-methylphenyl ester",0.6327,M11-3,11,3,ya,1.052280991,236966.1736
14.0751,88311,acetic acid,0.6441,M3-6,3,6,ya,0.902066748,97898.5205
14.0751,172733,"Phthalic acid, 4-isopropylphenyl 3-methylphenyl ester",0.6394,M7-3,7,3,yf,1.165711342,148178.1928
14.0752,138141,"Phthalic acid, 4-isopropylphenyl 3-methylphenyl ester",0.6255,M5-3,5,3,ya,1.117931054,123568.4432
14.08,267785,Isoparvifuran,0.6787,M6-3,6,3,ya,0.991329883,270127.033
14.0801,184029,acetic acid,0.6774,M4-3,4,3,ya,1.08069455,170287.71
14.0802,134017,Isoparvifuran,0.6449,M3-3,3,3,ya,1.049216459,127730.5544
14.0802,150649,acetic acid,0.6148,M4-6,4,6,ya,1.134936486,132737.8244
14.0803,148707,"1,3,5,7-Tetraethylcyclotetrasiloxane",0.527,M6-6,6,6,ya,0.872489243,170439.9236
14.0803,262965,"1-Pyrroline, 2-methylthio-4,4,5-trimethyl-5-[(2-methylthio-4,4,-dimethyl-1-pyrrolinidenyl-5)methylene]-",0.6156,M11-6,11,6,ya,0.703655099,373712.9175
14.0853,98860,"Phthalic acid, 4-isopropylphenyl 3-methylphenyl ester",0.6099,M1-3,1,3,ya,1.130067207,87481.52266
14.0854,201901,Isoparvifuran,0.6578,M1-6,1,6,ya,1.065342613,189517.4356
14.0854,179437,"4H-Pyrrolo[3,2,1-ij]quinoline, 1,2,5,6-tetrahydro-4-methyl-",0.5963,M2-6,2,6,yf,1.073152649,167205.4765
14.0905,34848,"1,10-Phenanthroline, 4,7-diphenyl-",0.5009,M7-2,7,2,yf,1.23,28331.70732
14.0905,112808,D-GLUCONIC ACID (2),0.7276,M8-5,8,5,yf,1.19,94796.63866
14.0906,54679,D-GLUCONIC ACID (2),0.6319,M2-5,2,5,yf,0.825,66277.57576
14.0906,58584,[604] gluconic acid 2 [18.297],0.65,M8-1,8,1,yf,0.94,62323.40426
14.0907,119462,[604] gluconic acid 2 [18.297],0.6701,M2-1,2,1,yf,1.26,94811.11111
14.0907,731054,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.8234,M3-2,3,2,ya,0.959,762308.6548
14.0956,279678,[604] gluconic acid 2 [18.297],0.775,M6-5,6,5,ya,0.964,290122.4066
14.0956,26156,5-(4-Diethylaminobenzylidene)rhodanine,0.5245,M12-5,12,5,yf,1.01,25897.0297
14.0957,1306171,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.8505,M1-2,1,2,ya,1.02,1280559.804
14.0957,1074726,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.8309,M1-5,1,5,ya,1.08,995116.6667
14.0957,34757,D-GLUCONIC ACID (2),0.5285,M2-2,2,2,yf,1.01,34412.87129
14.0957,649580,[604] gluconic acid 2 [18.297],0.8288,M3-1,3,1,ya,0.949,684488.9357
14.0957,268377,[604] gluconic acid 2 [18.297],0.8063,M3-5,3,5,ya,0.892,300871.0762
14.0957,729969,[604] gluconic acid 2 [18.297],0.8667,M5-1,5,1,ya,0.973,750225.0771
14.0957,616124,[604] gluconic acid 2 [18.297],0.8833,M5-4,5,4,ya,0.874,704947.3684
14.0957,57479,[604] gluconic acid 2 [18.297],0.6772,M10-2,10,2,yf,0.923,62274.10618
14.0958,647631,[604] gluconic acid 2 [18.297],0.8576,M1-4,1,4,ya,0.736,879933.4239
14.0958,736014,[604] gluconic acid 2 [18.297],0.8239,M3-4,3,4,ya,0.926,794831.5335
14.0958,805203,[604] gluconic acid 2 [18.297],0.8359,M4-4,4,4,ya,0.59,1364750.847
14.0958,1075474,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.8563,M4-5,4,5,ya,0.974,1104182.752
14.0958,1069349,[604] gluconic acid 2 [18.297],0.8784,M5-5,5,5,ya,0.928,1152315.733
14.0958,434352,[604] gluconic acid 2 [18.297],0.7937,M6-2,6,2,ya,0.936,464051.2821
14.0958,444066,[604] gluconic acid 2 [18.297],0.7598,M6-4,6,4,ya,1.01,439669.3069
14.0958,33739,9-Chloro-9-phenyl-9-silafluorene,0.5306,M7-4,7,4,yf,0.985,34252.79188
14.0958,60446,[604] gluconic acid 2 [18.297],0.6784,M8-2,8,2,yf,0.957,63161.96447
14.0958,28388,[604] gluconic acid 2 [18.297],0.5622,M9-4,9,4,yf,0.874,32480.5492
14.0958,59535,[604] gluconic acid 2 [18.297],0.6837,M9-5,9,5,yf,1.03,57800.97087
14.0958,79854,[604] gluconic acid 2 [18.297],0.6601,M10-1,10,1,yf,1.07,74629.90654
14.0958,583525,[604] gluconic acid 2 [18.297],0.8749,M11-1,11,1,ya,1.05,555738.0952
14.0958,865320,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.8602,M11-2,11,2,ya,0.933,927459.8071
14.0958,538260,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.8641,M11-4,11,4,ya,0.786,684809.1603
14.0958,1019438,[604] gluconic acid 2 [18.297],0.8821,M11-5,11,5,ya,0.976,1044506.148
14.0959,771262,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.897,M5-2,5,2,ya,0.945,816150.2646
14.0959,862596,ASCORBIC ACID,0.7788,M6-1,6,1,ya,1.21,712889.2562
14.0959,100785,[604] gluconic acid 2 [18.297],0.7001,M8-4,8,4,yf,1.01,99787.12871
14.0959,68730,[604] gluconic acid 2 [18.297],0.6448,M9-1,9,1,yf,1.08,63638.88889
14.0959,56316,[604] gluconic acid 2 [18.297],0.5931,M9-2,9,2,yf,1.25,45052.8
14.1008,994654,"D-Gluconic acid, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, trimethylsilyl ester",0.8426,M1-1,1,1,ya,1.05,947289.5238
14.1008,592753,[604] gluconic acid 2 [18.297],0.8393,M4-2,4,2,ya,1.09,543810.0917
14.101,198623,ASCORBIC ACID,0.673,M6-2,6,2,ya,0.936,212204.0598
14.1062,1632931,[604] gluconic acid 2 [18.297],0.7812,M4-1,4,1,ya,1.32,1237068.939
14.1114,17924,"Acetamide, N-(2-methoxy-5-nitrophenyl)-2-(2-methoxyphenoxy)-",0.5751,M11-1,11,1,ya,1.05,17070.47619
14.1164,4820,"5,5'-Isopropylidenebis[2-(benzoyloxy)toluene]",0.5044,M1-2,1,2,ya,1.02,4725.490196
14.1164,12521,[4-Amino-2-(3-fluorophenylamino)thiazol-5-yl](4-fluorophenyl)methanone,0.5993,M1-5,1,5,ya,1.08,11593.51852
14.1164,27336,"Thiepane, dodecafluoro-",0.8933,M4-2,4,2,ya,1.09,25078.89908
